Open,Low,High,Close,Volume,Year,Month,Day,Weekday
BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,
40254.21875,35984.62890625,41420.19140625,38356.44140625,79980747690,1399,10,21,2
33915.12109375,32584.66796875,37599.9609375,37316.359375,69364315979,1399,10,24,5
36163.6484375,34069.3203125,36722.3515625,35791.27734375,52359854336,1399,10,28,2
36050.11328125,33570.4765625,36378.328125,35547.75,66834573161,1399,11,1,5
32064.376953125,31106.685546875,32944.0078125,32289.37890625,48643830599,1399,11,5,2
32564.029296875,29367.138671875,32564.029296875,30432.546875,62576762015,1399,11,8,5
34270.87890625,32270.17578125,34288.33203125,33114.359375,52754542671,1399,11,12,2
35510.8203125,35443.984375,37480.1875,37472.08984375,61166818159,1399,11,15,5
39250.19140625,37446.15234375,39621.8359375,38903.44140625,65500641143,1399,11,19,2
46469.76171875,43881.15234375,47145.56640625,44918.18359375,87301089896,1399,11,22,5
47114.5078125,47114.5078125,49487.640625,48717.2890625,71248675228,1399,11,26,2
49207.27734375,49072.37890625,52533.9140625,52149.0078125,80820545404,1399,11,29,5
56068.56640625,55672.609375,58330.5703125,57539.9453125,51897585191,1399,12,3,2
48835.0859375,47213.5,51290.13671875,49705.33203125,63695521388,1399,12,6,5
46194.015625,43241.6171875,46716.4296875,45137.76953125,53443887451,1399,12,10,2
48415.81640625,48274.3203125,52535.13671875,50538.2421875,53220811975,1399,12,13,5
48918.6796875,48918.6796875,51384.3671875,51206.69140625,43137459378,1399,12,17,2
54824.01171875,53290.890625,57258.25390625,56008.55078125,57295577614,1399,12,20,5
61221.1328125,59302.31640625,61597.91796875,59302.31640625,43901225564,1399,12,24,2
56825.828125,54528.62890625,58969.81640625,58870.89453125,60258313191,1399,12,27,5
58309.9140625,56005.6171875,58767.8984375,57523.421875,51943414539,1400,1,1,2
54710.48828125,52514.33203125,57262.3828125,52774.265625,70567223787,1400,1,4,5
55974.94140625,55071.11328125,56610.3125,55950.74609375,47686580918,1400,1,8,2
58930.27734375,57726.41796875,59930.02734375,58918.83203125,65520826225,1400,1,11,5
57604.83984375,57168.67578125,58913.74609375,58758.5546875,50749662970,1400,1,15,2
58186.5078125,55604.0234375,58731.14453125,56048.9375,75645303584,1400,1,18,5
59846.23046875,59289.796875,60790.5546875,60204.96484375,46280252580,1400,1,22,2
63523.75390625,61554.796875,64863.09765625,63109.6953125,77451779687,1400,1,25,5
60701.88671875,52829.53515625,61057.45703125,56216.18359375,97468872758,1400,1,29,2
56471.12890625,53695.46875,56757.97265625,53906.08984375,54926612466,1400,2,1,5
50052.83203125,47159.484375,50506.01953125,49004.25390625,46117114240,1400,2,5,2
55036.63671875,53887.91796875,56227.20703125,54824.703125,48000572955,1400,2,8,5
57825.86328125,56141.90625,57902.59375,56631.078125,38177405335,1400,2,12,2
53252.1640625,52969.0546875,57911.36328125,57424.0078125,69241316747,1400,2,15,5
58877.390625,56482.00390625,59210.8828125,58232.31640625,65906690347,1400,2,19,2
56714.53125,49150.53515625,57939.36328125,49150.53515625,75215403907,1400,2,22,5
46716.63671875,43963.3515625,49720.04296875,46456.05859375,64047871555,1400,2,26,2
42944.9765625,30681.49609375,43546.1171875,37002.44140625,126358098747,1400,2,29,5
37531.44921875,31227.33984375,38289.21875,34770.58203125,78469274361,1400,3,2,2
38392.625,37905.8359375,40782.078125,39294.19921875,51346735160,1400,3,5,5
34607.40625,33520.73828125,36400.66796875,35678.12890625,31646080921,1400,3,9,2
36699.921875,35966.30859375,38231.33984375,37575.1796875,33070867190,1400,3,12,5
35538.609375,35304.578125,36436.421875,35862.37890625,28913440585,1400,3,16,2
33416.9765625,32475.865234375,37537.37109375,37345.12109375,53972919008,1400,3,19,5
35555.7890625,34864.109375,39322.78125,39097.859375,40669112838,1400,3,23,2
40168.69140625,38176.03515625,40516.77734375,38347.0625,39211635100,1400,3,26,5
35563.140625,33432.07421875,36059.484375,35698.296875,36664034054,1400,3,30,2
32515.71484375,31772.6328125,34753.41015625,33723.02734375,46317108925,1400,4,2,5
32287.5234375,32071.7578125,34656.12890625,34649.64453125,35511640894,1400,4,6,2
35908.38671875,34086.15234375,36074.7578125,35040.8359375,34059036099,1400,4,9,5
34665.56640625,34396.4765625,35937.56640625,35287.78125,24924307911,1400,4,13,2
34225.6796875,33839.2890625,34997.6640625,33855.328125,24796027477,1400,4,16,5
33509.078125,33346.73828125,34584.703125,34240.1875,20108729370,1400,4,20,2
32723.845703125,31639.125,33061.3984375,32822.34765625,21376531210,1400,4,23,5
31533.884765625,31215.4921875,32398.99609375,31796.810546875,18787986667,1400,4,27,2
29796.28515625,29526.18359375,32752.326171875,32110.693359375,28203024559,1400,4,30,5
34290.29296875,33881.8359375,35364.92578125,35350.1875,20856685287,1400,5,3,2
39503.1875,38862.4375,40816.0703125,39995.90625,38702404695,1400,5,6,5
41460.84375,39540.94140625,42541.6796875,39974.89453125,26688438115,1400,5,10,2
38213.33203125,37589.1640625,39952.296875,39747.50390625,25372562724,1400,5,13,5
44574.4375,43331.91015625,45282.3515625,43798.1171875,36302664750,1400,5,17,2
45599.703125,45351.7109375,46735.6328125,45593.63671875,34319709073,1400,5,20,5
47096.66796875,45579.58984375,47357.10546875,47047.00390625,30988958446,1400,5,24,2
44686.75,44364.02734375,45952.0625,44801.1875,32194123075,1400,5,27,5
48869.10546875,48199.94140625,49471.609375,49321.65234375,25370975378,1400,5,31,2
47727.2578125,47163.61328125,49202.87890625,48960.7890625,32646349931,1400,6,3,5
48911.25,47925.85546875,49644.11328125,48829.83203125,25889650240,1400,6,7,2
47099.7734375,46562.4375,49111.08984375,48847.02734375,39139399125,1400,6,10,5
49937.859375,49538.59765625,51868.6796875,51753.41015625,30322676319,1400,6,14,2
46827.76171875,44561.39453125,47334.0546875,46091.390625,49007762488,1400,6,17,5
45206.62890625,44790.4609375,46364.87890625,46063.26953125,27881980161,1400,6,21,2
47098.0,46773.328125,48450.46875,48176.34765625,30484496466,1400,6,24,5
48268.85546875,46919.8046875,48328.3671875,47260.21875,26967722648,1400,6,28,2
40677.953125,40625.6328125,43978.62109375,43574.5078125,38139709246,1400,6,31,5
42721.62890625,40848.4609375,43919.30078125,43208.5390625,30661222077,1400,7,4,2
41064.984375,40829.66796875,42545.2578125,41564.36328125,30602359905,1400,7,7,5
47680.02734375,47157.2890625,49130.69140625,48199.953125,26638115879,1400,7,11,2
51486.6640625,50488.19140625,55568.46484375,55361.44921875,49034730168,1400,7,14,5
54952.8203125,54264.2578125,56401.3046875,54771.578125,39527792364,1400,7,18,2
56038.2578125,54370.97265625,57688.66015625,57401.09765625,41684252783,1400,7,21,5
60887.65234375,59164.46875,61645.5234375,61553.6171875,29032367511,1400,7,25,2
64284.5859375,63610.67578125,66930.390625,65992.8359375,40788955582,1400,7,28,5
61368.34375,59643.34375,61505.8046875,60930.8359375,27316183882,1400,8,2,2
60352.0,58208.1875,61435.18359375,58482.38671875,43657076893,1400,8,5,5
61850.48828125,60074.328125,62406.171875,61318.95703125,32241199927,1400,8,9,2
63254.3359375,61184.23828125,63516.9375,62970.046875,36124731509,1400,8,12,5
61554.921875,61432.48828125,63326.98828125,63326.98828125,24726754302,1400,8,16,2
66953.3359375,63208.11328125,68789.625,64995.23046875,48730828378,1400,8,19,5
64455.37109375,63647.80859375,65495.1796875,65466.83984375,25122092191,1400,8,23,2
60139.62109375,58515.41015625,60823.609375,60368.01171875,39178392930,1400,8,26,5
59730.5078125,58618.9296875,60004.42578125,58730.4765625,26123447605,1400,8,30,2
57565.8515625,55964.22265625,57803.06640625,56280.42578125,36635566789,1400,9,3,5
54813.0234375,53576.734375,57393.84375,57248.45703125,28116886357,1400,9,7,2
56907.96484375,56553.08203125,59041.68359375,57229.828125,36858195307,1400,9,10,5
49201.51953125,47857.49609375,49768.1484375,49368.84765625,37198201161,1400,9,14,2
50667.6484375,48765.98828125,51171.375,50504.796875,28479699446,1400,9,17,5
49354.85546875,48725.8515625,50724.8671875,50098.3359375,21939223599,1400,9,21,2
48379.75390625,46671.96484375,49473.95703125,48896.72265625,36541828520,1400,9,24,5
46853.8671875,46502.953125,48089.6640625,46707.015625,25154053861,1400,9,28,2
48937.09765625,48450.94140625,49544.796875,48628.51171875,24447979559,1400,10,1,5
50428.69140625,49623.10546875,51196.37890625,50809.515625,20964372926,1400,10,5,2
47623.87109375,46201.49609375,48119.7421875,46444.7109375,30049226299,1400,10,8,5
47680.92578125,46856.9375,47881.40625,47345.21875,27951569547,1400,10,12,2
45899.359375,42798.22265625,46929.046875,43569.00390625,36851084859,1400,10,15,5
41734.7265625,41338.16015625,42663.94921875,41911.6015625,21294384372,1400,10,19,2
42742.1796875,42528.98828125,44135.3671875,43949.1015625,33499938689,1400,10,22,5
43172.0390625,42691.0234375,43436.80859375,43113.87890625,17902097845,1400,10,26,2
42374.0390625,41242.9140625,42478.3046875,41744.328125,23091543258,1400,10,29,5
35047.359375,34784.96875,36433.3125,36276.8046875,26017975951,1400,11,3,2
36950.515625,36374.90625,38825.41015625,36852.12109375,31324598034,1400,11,6,5
38151.91796875,37437.7109375,38266.33984375,37917.6015625,14643548444,1400,11,10,2
38743.71484375,36832.73046875,38834.6171875,36952.984375,19155189416,1400,11,13,5
41441.12109375,41244.90625,42500.78515625,42412.43359375,16142097334,1400,11,17,2
44096.703125,43232.96875,44727.80078125,44338.796875,23245887300,1400,11,20,5
42236.56640625,41950.94140625,42693.0546875,42197.515625,14741589015,1400,11,24,2
44578.27734375,43456.69140625,44578.27734375,43961.859375,19792547657,1400,11,27,5
40118.1015625,38112.8125,40119.890625,38431.37890625,18340576452,1400,12,1,2
38285.28125,37201.81640625,39122.39453125,37296.5703125,21849073843,1400,12,4,5
39098.69921875,37268.9765625,39778.94140625,37709.78515625,23450127612,1400,12,8,2
44357.6171875,43432.8515625,45077.578125,43924.1171875,29183112630,1400,12,11,5
39404.19921875,38211.6484375,39640.17578125,38419.984375,19745229902,1400,12,15,2
38742.81640625,38706.09375,42465.671875,41982.92578125,32284121034,1400,12,18,5
38884.7265625,37728.14453125,39209.3515625,37849.6640625,17300745310,1400,12,22,2
39335.5703125,39022.34765625,41465.453125,41143.9296875,39616916192,1400,12,25,5
42191.40625,41004.7578125,42241.1640625,41247.82421875,20127946682,1400,12,29,2
42364.37890625,41877.5078125,42893.5078125,42892.95703125,25242943069,1401,1,3,5
44505.35546875,44437.29296875,46827.546875,46820.4921875,28160889722,1401,1,7,2
47456.8984375,46746.2109375,47655.1484375,47062.6640625,29333883962,1401,1,10,5
45859.12890625,45634.10546875,47313.4765625,46453.56640625,25414397610,1401,1,14,2
45544.35546875,43193.953125,45544.35546875,43206.73828125,39393395788,1401,1,17,5
42781.08984375,42021.20703125,43376.37890625,42207.671875,17654475582,1401,1,21,2
40123.5703125,39712.74609375,41430.0546875,41166.73046875,27691105228,1401,1,24,5
40417.77734375,39620.89453125,40570.7265625,39716.953125,19087633042,1401,1,28,2
41501.74609375,40961.09765625,42126.30078125,41374.37890625,27819532341,1401,1,31,5
39478.375,39233.5390625,39845.92578125,39469.29296875,17964398167,1401,2,4,2
38120.30078125,37997.3125,39397.91796875,39241.12109375,30981015184,1401,2,7,5
37713.265625,37585.7890625,38627.859375,38469.09375,27002760110,1401,2,11,2
37748.01171875,37732.05859375,39902.94921875,39698.37109375,36754404490,1401,2,14,5
35502.94140625,33878.96484375,35502.94140625,34059.265625,36763041910,1401,2,18,2
31016.18359375,28170.4140625,32013.40234375,28936.35546875,70388855818,1401,2,21,5
30098.5859375,29527.740234375,31308.19140625,31305.11328125,25835372065,1401,2,25,2
30424.478515625,28720.271484375,30618.716796875,28720.271484375,31285268319,1401,2,28,5
29432.47265625,29275.18359375,30425.861328125,30323.72265625,21631532270,1401,3,1,2
29653.134765625,29384.94921875,30157.78515625,29562.361328125,27525063551,1401,3,4,5
29019.8671875,28841.107421875,29498.009765625,29445.95703125,18093886409,1401,3,8,2
31792.5546875,29501.587890625,31957.28515625,29799.080078125,41135817341,1401,3,11,5
29835.1171875,29574.44921875,30117.744140625,29906.662109375,17264085441,1401,3,15,2
31151.48046875,29944.404296875,31253.69140625,30214.35546875,30242059107,1401,3,18,5
28373.513671875,26762.6484375,28502.685546875,26762.6484375,34163220274,1401,3,22,2
22196.73046875,20178.376953125,22642.671875,22572.83984375,54912007015,1401,3,25,5
19010.90234375,18067.15234375,20683.822265625,20553.271484375,35329942625,1401,3,29,2
20719.4140625,19848.078125,20835.75,19987.029296875,28574793478,1401,4,1,5
21496.494140625,21016.26953125,21783.724609375,21027.294921875,18027170497,1401,4,5,2
20281.169921875,19937.791015625,20364.15625,20104.0234375,23552740328,1401,4,8,5
19242.095703125,18966.951171875,19558.26953125,19297.076171875,16390821947,1401,4,12,2
20194.619140625,19823.51171875,20595.529296875,20548.24609375,24598943708,1401,4,15,5
21591.080078125,20727.123046875,21591.080078125,20860.44921875,28688807249,1401,4,19,2
19325.97265625,18999.953125,20223.052734375,20212.07421875,33042430345,1401,4,22,5
21195.041015625,20778.1796875,21600.640625,20779.34375,22927802083,1401,4,26,2
23393.19140625,23009.94921875,24196.818359375,23231.732421875,42932549127,1401,4,29,5
22465.509765625,22306.83984375,22974.001953125,22609.1640625,23565495303,1401,5,2,2
21244.169921875,21070.806640625,22986.529296875,22930.548828125,31758955233,1401,5,5,5
23652.0703125,23275.703125,24121.642578125,23336.896484375,23553591896,1401,5,9,2
22981.302734375,22747.8359375,23578.650390625,22846.5078125,26288169966,1401,5,12,5
22963.505859375,22894.556640625,23359.009765625,23175.890625,15886817043,1401,5,16,2
23162.8984375,22771.51953125,24127.4140625,23947.642578125,32837431722,1401,5,19,5
24429.056640625,24206.259765625,24974.9140625,24319.333984375,22994133555,1401,5,23,2
23881.31640625,23243.353515625,24407.05859375,23335.998046875,30931623076,1401,5,26,5
21160.392578125,21103.197265625,21668.845703125,21534.12109375,23102307723,1401,5,30,2
21526.455078125,21195.005859375,21783.076171875,21395.01953125,31962253368,1401,6,2,5
20041.03515625,19616.814453125,20139.0546875,19616.814453125,24366810591,1401,6,6,2
19799.58203125,19799.58203125,20420.990234375,20049.763671875,33225232872,1401,6,9,5
19832.470703125,19636.81640625,19999.689453125,19986.712890625,25245861652,1401,6,13,2
18837.68359375,18644.466796875,19427.171875,19290.32421875,35239757134,1401,6,16,5
21678.54296875,21406.9453125,21770.552734375,21769.255859375,34493951963,1401,6,20,2
20184.5546875,19793.396484375,20467.201171875,20241.08984375,37872380889,1401,6,23,5
20127.234375,19387.4921875,20127.234375,19419.505859375,31254779144,1401,6,27,2
18891.283203125,18290.314453125,19674.630859375,18547.400390625,46363793975,1401,6,30,5
18936.310546875,18696.46875,19134.732421875,18802.09765625,23359966112,1401,7,3,2
19104.62109375,18553.296875,19688.34375,19426.720703125,53071298734,1401,7,6,5
19311.849609375,18970.62109375,19370.30859375,19044.107421875,20765955327,1401,7,10,2
20335.900390625,19801.80078125,20343.748046875,20160.716796875,33223790572,1401,7,13,5
19417.478515625,19349.259765625,19542.5390625,19446.42578125,16837262532,1401,7,17,2
19052.646484375,19029.7578125,19203.19921875,19157.4453125,24950173846,1401,7,20,5
19068.9140625,19068.9140625,19389.603515625,19268.09375,17988916650,1401,7,24,2
19335.02734375,19127.6875,19348.416015625,19139.53515625,22425387184,1401,7,27,5
19207.734375,19124.197265625,19646.65234375,19567.0078125,22128794335,1401,8,1,2
20092.236328125,20076.1171875,20938.134765625,20770.44140625,58895950537,1401,8,4,5
20817.982421875,20547.462890625,20917.005859375,20635.603515625,31486345556,1401,8,8,2
20482.958984375,20087.134765625,20742.810546875,20159.50390625,55552169483,1401,8,11,5
21285.056640625,20920.19140625,21345.376953125,20926.486328125,35082693210,1401,8,15,2
18543.76171875,15682.6923828125,18590.458984375,15880.7802734375,102905151606,1401,8,18,5
16799.72265625,16320.634765625,16920.765625,16353.365234375,27209183682,1401,8,22,2
16884.341796875,16430.111328125,16960.294921875,16669.439453125,33925512989,1401,8,25,5
16712.919921875,16248.6923828125,16746.779296875,16291.83203125,21313378652,1401,8,29,2
16195.5888671875,16170.5029296875,16638.193359375,16610.70703125,32958875628,1401,9,2,5
16463.8828125,16437.025390625,16594.40625,16444.626953125,20443898509,1401,9,6,2
16445.4765625,16445.4765625,17190.9375,17168.56640625,29523576583,1401,9,9,5
16908.169921875,16903.439453125,17157.767578125,17130.486328125,16824520830,1401,9,13,2
17089.505859375,16750.55859375,17109.376953125,16848.126953125,19675404389,1401,9,16,5
17129.7109375,17091.8203125,17245.634765625,17104.193359375,14122486832,1401,9,20,2
17782.06640625,17739.513671875,18318.53125,17815.650390625,25534481470,1401,9,23,5
16795.609375,16697.8203125,16815.38671875,16757.9765625,10924354698,1401,9,27,2
16904.52734375,16755.912109375,16916.80078125,16817.53515625,14882945045,1401,9,30,5
16847.505859375,16755.25390625,16860.5546875,16841.986328125,11656379938,1401,10,4,2
16716.400390625,16497.556640625,16768.169921875,16552.572265625,17005713920,1401,10,7,5
16547.9140625,16521.234375,16630.439453125,16625.080078125,9244361700,1401,10,11,2
16680.205078125,16667.763671875,16964.5859375,16863.23828125,18421743322,1401,10,14,5
16954.146484375,16924.05078125,17091.14453125,17091.14453125,9768827914,1401,10,18,2
17446.359375,17337.994140625,17934.896484375,17934.896484375,18372283782,1401,10,21,5
20977.484375,20606.986328125,20993.748046875,20880.798828125,19298407543,1401,10,25,2
21161.05078125,20541.544921875,21564.501953125,20688.78125,30005625418,1401,10,28,5
22777.986328125,22387.900390625,23056.73046875,22720.416015625,24746386230,1401,11,2,2
22639.267578125,22406.076171875,23722.099609375,23117.859375,30685366709,1401,11,5,5
23031.44921875,22985.0703125,23919.890625,23774.56640625,27423687259,1401,11,9,2
23137.8359375,22877.75,23764.5390625,23723.76953125,26683255504,1401,11,12,5
23332.248046875,22841.759765625,23423.435546875,22955.666015625,19564262605,1401,11,16,2
23263.416015625,22731.09765625,23367.958984375,22939.3984375,25371367758,1401,11,19,5
21870.90234375,21682.828125,22060.994140625,21788.203125,17821046406,1401,11,23,2
22220.5859375,22082.76953125,24307.841796875,24307.841796875,32483312909,1401,11,26,5
24640.02734375,24327.642578125,25093.0546875,24327.642578125,25555105670,1401,11,30,2
24437.41796875,23644.318359375,24472.33984375,24188.84375,30199996781,1401,12,3,5
23174.150390625,23084.220703125,23654.3671875,23561.212890625,16644534842,1401,12,7,2
23150.9296875,23088.626953125,23880.6328125,23646.55078125,24662841200,1401,12,10,5
22354.14453125,22307.142578125,22613.685546875,22435.513671875,13317001733,1401,12,14,2
22216.44140625,21708.05078125,22268.896484375,21718.080078125,22536575684,1401,12,17,5
20628.029296875,20448.806640625,22185.03125,22163.94921875,29279035521,1401,12,21,2
24770.92578125,23964.91015625,25240.615234375,24375.9609375,43655701450,1401,12,24,5
26969.50390625,26907.716796875,28440.560546875,28038.67578125,37769448859,1401,12,28,2
28158.720703125,26759.99609375,28803.3359375,27307.4375,33382021890,1402,1,2,5
27495.5234375,27445.046875,28178.14453125,27994.330078125,13878363192,1402,1,6,2
27267.03125,27259.662109375,28619.54296875,28348.44140625,20684945906,1402,1,9,5
28462.845703125,27884.087890625,28518.958984375,28199.30859375,12284641999,1402,1,13,2
28169.7265625,27843.763671875,28739.23828125,28177.984375,17052315986,1402,1,16,5
27952.3671875,27828.48046875,28532.830078125,28333.05078125,12175322951,1402,1,20,2
30231.58203125,29725.57421875,30462.48046875,30139.052734375,18651929926,1402,1,23,5
30315.9765625,30157.83203125,30555.537109375,30315.35546875,12854816417,1402,1,27,2
30394.1875,28669.8984375,30411.0546875,28822.6796875,24571565421,1402,1,30,5
27816.14453125,27400.314453125,27820.244140625,27591.384765625,12785446832,1402,2,3,2
28300.05859375,27324.548828125,29995.837890625,28422.701171875,31854242019,1402,2,6,5
29245.515625,29114.021484375,29952.029296875,29268.806640625,14652199272,1402,2,10,2
28680.494140625,28178.388671875,29259.533203125,29006.30859375,19122972518,1402,2,13,5
28901.623046875,28441.3671875,29157.517578125,28454.978515625,11301355486,1402,2,17,2
27654.63671875,26883.669921875,28322.6875,27621.755859375,20656025026,1402,2,20,5
26788.974609375,26661.35546875,27150.9765625,26930.638671875,10014858959,1402,2,24,2
27035.470703125,26600.14453125,27465.927734375,27398.802734375,15140006925,1402,2,27,5
27118.423828125,26706.921875,27265.91796875,26753.826171875,8647416921,1402,2,31,2
27224.603515625,26106.576171875,27224.603515625,26334.818359375,16299104428,1402,3,3,5
26871.158203125,26802.751953125,28193.44921875,28085.646484375,14545229578,1402,3,7,2
27700.529296875,26866.453125,27831.677734375,27219.658203125,15656371534,1402,3,10,5
27075.123046875,26968.224609375,27407.01953125,27119.06640625,9360912318,1402,3,14,2
27235.650390625,26146.98828125,27332.181640625,26345.998046875,19530045082,1402,3,17,5
25854.03125,25668.986328125,26203.439453125,25940.16796875,10732609603,1402,3,21,2
25920.2578125,24902.15234375,26041.80078125,25124.67578125,14265717766,1402,3,24,5
26510.45703125,26325.890625,26675.92578125,26336.212890625,9565695129,1402,3,28,2
28311.310546875,28283.41015625,30737.330078125,30027.296875,33346760979,1402,3,31,5
30545.150390625,30327.943359375,31041.271484375,30480.26171875,12703464114,1402,4,4,2
30696.560546875,29921.822265625,30703.279296875,30086.24609375,14571500779,1402,4,7,5
30587.26953125,30264.01953125,30766.140625,30620.76953125,10533418042,1402,4,11,2
30778.724609375,30225.61328125,30877.330078125,30514.166015625,12481622280,1402,4,14,5
30291.611328125,30085.591796875,30427.58984375,30171.234375,7903327692,1402,4,18,2
30622.24609375,30228.8359375,30959.96484375,30391.646484375,14805659717,1402,4,21,5
30297.47265625,30089.669921875,30437.560546875,30249.1328125,8516564470,1402,4,25,2
29862.046875,29794.26953125,30184.181640625,29913.923828125,12128602812,1402,4,28,5
29790.111328125,29741.52734375,30330.640625,30084.5390625,9220145050,1402,5,1,2
29225.759765625,29113.912109375,29675.552734375,29354.97265625,13497554655,1402,5,4,5
29357.09375,29059.501953125,29443.169921875,29275.30859375,8678454527,1402,5,8,2
29704.146484375,28946.509765625,29987.998046875,29151.958984375,19212655598,1402,5,11,5
29043.701171875,28963.833984375,29160.822265625,29041.85546875,7269806994,1402,5,15,2
29766.6953125,29376.80078125,30093.435546875,29561.494140625,18379521213,1402,5,18,5
29416.59375,29265.806640625,29441.43359375,29282.9140625,7329897180,1402,5,22,2
29169.07421875,28701.779296875,29221.9765625,28701.779296875,14949271904,1402,5,25,5
26096.861328125,26004.314453125,26260.681640625,26189.583984375,9036580420,1402,5,29,2
26040.474609375,25804.998046875,26786.8984375,26431.640625,16985265785,1402,6,1,5
26008.2421875,25965.09765625,26165.373046875,26089.693359375,6913768611,1402,6,5,2
27726.083984375,27069.20703125,27760.16015625,27297.265625,16343655235,1402,6,8,5
25869.47265625,25817.03125,26087.1484375,25969.56640625,8962524523,1402,6,12,2
25783.931640625,25404.359375,25953.015625,25753.236328125,12752705327,1402,6,15,5
25895.2109375,25640.26171875,25978.130859375,25832.2265625,7899553047,1402,6,19,2
25837.5546875,25781.123046875,26376.11328125,26228.32421875,13072077070,1402,6,22,5
26567.927734375,26445.07421875,26617.998046875,26534.1875,6774210670,1402,6,26,2
27210.228515625,26864.08203125,27379.505859375,27132.0078125,13281116604,1402,6,29,5
26579.373046875,26221.05078125,26716.05859375,26256.826171875,8192867686,1402,7,2,2
26209.498046875,26111.46484375,26817.841796875,26352.716796875,11718380997,1402,7,5,5
26967.396484375,26965.09375,28047.23828125,27983.75,9503917434,1402,7,9,2
27429.07421875,27248.10546875,27826.658203125,27799.39453125,11143355314,1402,7,12,5
27971.677734375,27740.662109375,28102.169921875,27935.08984375,7916875290,1402,7,16,2
27392.076171875,26561.099609375,27474.115234375,26873.3203125,13648094333,1402,7,19,5
26858.01171875,26817.89453125,27289.169921875,27159.65234375,7098201980,1402,7,23,2
28413.53125,28174.251953125,28889.009765625,28328.341796875,12724128586,1402,7,26,5
29918.654296875,29720.3125,30199.43359375,29993.896484375,10446520040,1402,7,30,2
33916.04296875,33709.109375,35133.7578125,34502.8203125,25254318008,1402,8,3,5
34089.37109375,33947.56640625,34743.26171875,34538.48046875,11160323986,1402,8,7,2
34657.2734375,34170.69140625,35527.9296875,35437.25390625,22446272005,1402,8,10,5
35090.01171875,34594.2421875,35340.33984375,35049.35546875,12412743996,1402,8,14,2
35419.4765625,35147.80078125,35994.41796875,35655.27734375,17295394918,1402,8,17,5
37133.9921875,36779.1171875,37227.69140625,37054.51953125,11545715999,1402,8,21,2
35548.11328125,35383.78125,37964.89453125,37880.58203125,27365821679,1402,8,24,5
36585.765625,36414.59765625,37509.35546875,37386.546875,12915986553,1402,8,28,2
35756.5546875,35670.97265625,37856.98046875,37432.33984375,24397247860,1402,9,1,5
37796.828125,37162.75,37820.30078125,37479.12109375,13744796068,1402,9,5,2
37826.10546875,37612.6328125,38366.11328125,37858.4921875,20728546658,1402,9,8,5
39472.20703125,39298.1640625,40135.60546875,39978.390625,15769696322,1402,9,12,2
44080.0234375,43478.08203125,44265.76953125,43746.4453125,29909761586,1402,9,15,5
43728.3828125,43593.28515625,44034.625,43779.69921875,13000481418,1402,9,19,2
41468.46484375,40676.8671875,43429.78125,42890.7421875,26797884674,1402,9,22,5
42236.109375,41274.54296875,42359.49609375,41364.6640625,16678702876,1402,9,26,2
42261.30078125,42223.81640625,44275.5859375,43652.25,27868908174,1402,9,29,5
43728.3671875,42786.91796875,43945.5234375,43016.1171875,18830554085,1402,10,3,2
42518.46875,42167.58203125,43683.16015625,43442.85546875,25260941032,1402,10,6,5
42152.09765625,41998.25390625,42860.9375,42265.1875,16397498810,1402,10,10,2
44961.6015625,40813.53515625,45503.2421875,42848.17578125,46342323118,1402,10,13,5
43998.46484375,43662.23046875,44495.5703125,43943.09765625,19330573863,1402,10,17,2
46121.5390625,44483.15234375,47647.22265625,46627.77734375,50114613298,1402,10,20,5
42842.26171875,41724.61328125,43065.59765625,41796.26953125,17521429522,1402,10,24,2
43132.1015625,42189.30859375,43189.890625,42742.65234375,20851232595,1402,10,27,5
41671.48828125,41497.0078125,41855.3671875,41545.78515625,9344043642,1402,11,1,2
39877.59375,39508.796875,40483.78515625,40077.07421875,22359526178,1402,11,4,5
42126.125,41696.91015625,42797.17578125,42035.59375,16858971687,1402,11,8,2
42946.25,42298.9453125,43717.40625,42582.60546875,24673628793,1402,11,11,5
42994.94140625,42374.83203125,43097.64453125,42583.58203125,14802225490,1402,11,15,2
43090.01953125,42775.95703125,44341.94921875,44318.22265625,21126587775,1402,11,18,5
47768.96875,47617.40625,48535.9375,48293.91796875,19315867136,1402,11,22,2
49733.4453125,49296.83203125,52021.37109375,51826.6953125,39105608050,1402,11,25,5
51661.96875,51233.70703125,52356.96484375,52122.546875,17595377311,1402,11,29,2
52273.53515625,50671.7578125,52368.81640625,51839.1796875,28624907020,1402,12,2,5
51565.21484375,51306.171875,51950.02734375,51733.23828125,15413239245,1402,12,6,2
57071.09765625,56738.42578125,63913.1328125,62504.7890625,83239156760,1402,12,9,5
62031.578125,61435.0234375,63230.2109375,63167.37109375,26253811450,1402,12,13,2
63776.05078125,62848.671875,67637.9296875,66106.8046875,68750229073,1402,12,16,5
68500.2578125,68239.9765625,70005.203125,69019.7890625,35683977532,1402,12,20,2
71482.1171875,71334.09375,73637.4765625,73083.5,48212536929,1402,12,23,5
65316.34375,64545.31640625,68845.71875,68390.625,44716864318,1402,12,27,2
61930.15625,60807.78515625,68115.2578125,67913.671875,66792634382,1403,1,1,5
64070.75390625,63825.8515625,67622.7578125,67234.171875,27206630673,1403,1,5,2
69991.8984375,68381.9296875,71727.6875,69455.34375,40827113309,1403,1,8,5
69647.78125,69624.8671875,71377.78125,71333.6484375,20050941373,1403,1,12,2
